Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor/m2;Valor Bruto;Tipo Agregado
Apartamento;Flamengo;3;2;1;170;6000.0;1450.0;563.0;35.29;8013.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;800.0;720.0;590.0;26.67;2110.0;Apartamento
Apartamento;Anil;3;2;3;77;1800.0;454.0;0.0;23.38;;Apartamento
Apartamento;Tijuca;3;0;0;110;1800.0;800.0;196.0;16.36;2796.0;Apartamento
Apartamento;Copacabana;5;1;2;389;12400.0;4162.0;1153.0;31.88;17715.0;Apartamento
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;25;990.0;570.0;0.0;39.6;;Apartamento
Quitinete;Catete;1;0;0;25;1500.0;262.0;190.0;60.0;1952.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;115;4900.0;2090.0;736.0;42.61;7726.0;Apartamento
Apartamento;Leblon;4;3;3;509;25000.0;4819.0;2329.0;49.12;32148.0;Apartamento
Apartamento;Jardim Botânico;3;2;1;105;5200.0;1100.0;350.0;49.52;6650.0;Apartamento
Apartamento;Leblon;3;1;1;155;8500.0;1500.0;500.0;54.84;10500.0;Apartamento
Apartamento;Copacabana;1;0;1;105;5660.0;940.0;0.0;53.9;;Apartamento
Casa de Condomínio;Vargem Pequena;4;2;4;250;4000.0;375.0;130.0;16.0;4505.0;Casa
Conjunto Comercial/Sala;Centro;0;0;0;33;600.0;371.0;0.0;18.18;;Apartamento
Apartamento;Barra da Tijuca;4;4;3;360;22000.0;5700.0;2059.0;61.11;29759.0;Apartamento
Apartamento;Ipanema;4;4;2;360;20000.0;6000.0;2400.0;55.56;28400.0;Apartamento
Apartamento;São Cristóvão;1;1;0;60;1100.0;400.0;11.0;18.33;1511.0;Apartamento
Apartamento;São Conrado;2;1;2;103;3600.0;890.0;0.0;34.95;;Apartamento
Apartamento;Barra da Tijuca;4;2;2;250;4500.0;1562.0;760.0;18.0;6822.0;Apartamento
Apartamento;Copacabana;2;1;0;77;2600.0;674.0;157.0;33.77;3431.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;24;500.0;600.0;58.0;20.83;1158.0;Apartamento
Apartamento;Lagoa;2;2;1;100;3600.0;750.0;0.0;36.0;;Apartamento
Apartamento;Leme;2;0;0;75;2800.0;918.0;0.0;37.33;;Apartamento
Casa;Taquara;3;1;1;120;2000.0;135.0;75.0;16.67;2210.0;Casa
Conjunto Comercial/Sala;Centro;0;0;0;37;1200.0;964.0;0.0;32.43;;Apartamento
Apartamento;Realengo;2;0;0;49;900.0;68.0;0.0;18.37;;Apartamento
Apartamento;Tijuca;2;0;0;65;1500.0;710.0;61.0;23.08;2271.0;Apartamento
Apartamento;Copacabana;3;0;0;140;3500.0;1000.0;120.0;25.0;4620.0;Apartamento
Apartamento;Copacabana;3;2;1;200;6000.0;1100.0;200.0;30.0;7300.0;Apartamento
Apartamento;Maracanã;2;1;1;91;2400.0;800.0;0.0;26.37;;Apartamento
Apartamento;São Conrado;2;1;1;80;3000.0;1100.0;0.0;37.5;;Apartamento
Apartamento;Botafogo;3;1;0;115;4400.0;968.0;188.0;38.26;5556.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;63;1200.0;430.0;69.0;19.05;1699.0;Apartamento
Apartamento;São Conrado;3;2;1;130;6000.0;2172.0;450.0;46.15;8622.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;260;11000.0;2300.0;899.0;42.31;14199.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;92;3300.0;1409.0;0.0;35.87;;Apartamento
Conjunto Comercial/Sala;Ipanema;0;3;0;360;97200.0;6000.0;0.0;270.0;;Apartamento
Conjunto Comercial/Sala;Méier;0;0;0;22;1000.0;690.0;0.0;45.45;;Apartamento
Apartamento;Vargem Pequena;3;1;0;80;890.0;400.0;13.0;11.12;1303.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;3;1;120;2000.0;650.0;240.0;16.67;2890.0;Apartamento
Apartamento;Botafogo;3;1;1;102;5600.0;1310.0;0.0;54.9;;Apartamento
Casa de Condomínio;Barra da Tijuca;4;9;4;943;29000.0;3000.0;2678.0;30.75;34678.0;Casa
Casa de Condomínio;Barra da Tijuca;4;5;3;650;14990.0;1750.0;850.0;23.06;17590.0;Casa
Conjunto Comercial/Sala;Centro;0;0;0;41;400.0;802.0;80.0;9.76;1282.0;Apartamento
Apartamento;Copacabana;3;2;1;140;4500.0;1470.0;0.0;32.14;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;219;23000.0;5939.0;1303.0;105.02;30242.0;Apartamento
Apartamento;Lagoa;2;0;0;70;1800.0;782.0;0.0;25.71;;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;87;1150.0;1008.0;0.0;13.22;;Apartamento
Apartamento;Flamengo;1;0;1;41;1700.0;300.0;0.0;41.46;;Apartamento
Apartamento;Tijuca;3;2;1;110;2800.0;1100.0;0.0;25.45;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;10;0;690;48000.0;15200.0;0.0;69.57;;Apartamento
Apartamento;Barra da Tijuca;4;3;4;230;15000.0;2924.0;4800.0;65.22;22724.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;12;0;427;8909.0;14500.0;0.0;20.86;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;604.0;59.0;21.43;2163.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;87;4000.0;2200.0;0.0;45.98;;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;91;1500.0;925.0;136.0;16.48;2561.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;210;4500.0;1620.0;542.0;21.43;6662.0;Apartamento
Apartamento;Ipanema;4;5;3;370;30000.0;7000.0;2500.0;81.08;39500.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;96;4800.0;500.0;0.0;50.0;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;25;900.0;420.0;102.0;36.0;1422.0;Apartamento
Apartamento;Botafogo;2;1;2;83;4520.0;1140.0;198.0;54.46;5858.0;Apartamento
Apartamento;Copacabana;2;0;1;90;4000.0;700.0;90.0;44.44;4790.0;Apartamento
Apartamento;Jacarepaguá;2;1;0;64;2100.0;650.0;416.0;32.81;3166.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;1;800;7009.0;0.0;0.0;8.76;;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;13;0;574;65000.0;132195.0;34486.0;113.24;231681.0;Apartamento
Apartamento;Copacabana;2;1;1;80;3200.0;1033.0;230.0;40.0;4463.0;Apartamento
Apartamento;Leme;3;0;1;130;3200.0;1000.0;240.0;24.62;4440.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2500.0;1034.0;207.0;27.78;3741.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;2500.0;750.0;100.0;75.76;3350.0;Apartamento
Apartamento;Humaitá;2;1;0;90;3000.0;820.0;160.0;33.33;3980.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;240;11000.0;4610.0;1377.0;45.83;16987.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;700.0;923.0;146.0;21.21;1769.0;Apartamento
Conjunto Comercial/Sala;Botafogo;0;3;0;134;10000.0;5115.0;0.0;74.63;;Apartamento
Apartamento;Arpoador;3;1;1;190;16000.0;2800.0;0.0;84.21;;Apartamento
Apartamento;São Cristóvão;2;0;0;61;1100.0;230.0;0.0;18.03;;Apartamento
Apartamento;Leme;1;0;1;40;2600.0;386.0;72.0;65.0;3058.0;Apartamento
Apartamento;Leblon;3;2;1;140;7500.0;2600.0;558.0;53.57;10658.0;Apartamento
Apartamento;Flamengo;4;1;1;240;6000.0;2200.0;710.0;25.0;8910.0;Apartamento
Conjunto Comercial/Sala;Centro;0;5;0;350;14000.0;3667.0;1826.0;40.0;19493.0;Apartamento
Apartamento;Copacabana;3;1;1;151;3500.0;1350.0;387.0;23.18;5237.0;Apartamento
Apartamento;Flamengo;2;1;1;90;2450.0;1660.0;228.0;27.22;4338.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;55;1400.0;500.0;38.0;25.45;1938.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;1400.0;1240.0;1600.0;15.56;4240.0;Apartamento
Apartamento;Laranjeiras;3;1;0;106;3700.0;1326.0;0.0;34.91;;Apartamento
Apartamento;Barra da Tijuca;4;3;2;175;11000.0;3240.0;980.0;62.86;15220.0;Apartamento
Apartamento;Vila Isabel;3;0;0;95;1600.0;360.0;84.0;16.84;2044.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;278;10000.0;1490.0;0.0;35.97;;Apartamento
Conjunto Comercial/Sala;Lagoa;0;0;0;47;3700.0;745.0;0.0;78.72;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;7;0;350;20000.0;8253.0;23352.0;57.14;51605.0;Apartamento
Conjunto Comercial/Sala;Leblon;0;5;0;167;25000.0;4500.0;1089.0;149.7;30589.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;100;3000.0;455.0;89.0;30.0;3544.0;Apartamento
Casa;Itanhangá;10;0;6;800;8500.0;0.0;0.0;10.62;;Casa
Apartamento;Botafogo;2;0;0;85;2400.0;744.0;152.0;28.24;3296.0;Apartamento
Apartamento;Irajá;2;1;0;69;1100.0;370.0;0.0;15.94;;Apartamento
Apartamento;Botafogo;2;1;1;92;2200.0;1430.0;236.0;23.91;3866.0;Apartamento
Apartamento;Copacabana;3;1;0;100;2000.0;1474.0;202.0;20.0;3676.0;Apartamento
Apartamento;Flamengo;1;0;0;45;1800.0;371.0;70.0;40.0;2241.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;30;1000.0;405.0;128.0;33.33;1533.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;67;1600.0;951.0;176.0;23.88;2727.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;150;2300.0;1300.0;0.0;15.33;;Apartamento
Apartamento;Pedra de Guaratiba;2;1;0;70;800.0;35.0;0.0;11.43;;Apartamento
Apartamento;Leblon;5;4;3;350;9000.0;2100.0;817.0;25.71;11917.0;Apartamento
Apartamento;Todos os Santos;2;1;0;76;1300.0;683.0;80.0;17.11;2063.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;2;190;4500.0;880.0;550.0;23.68;5930.0;Casa
Apartamento;Botafogo;1;0;0;24;1500.0;470.0;24.0;62.5;1994.0;Apartamento
Apartamento;Lins de Vasconcelos;1;1;0;42;1050.0;504.0;16.0;25.0;1570.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;108;4900.0;3900.0;0.0;45.37;;Apartamento
Apartamento;Jardim Botânico;3;2;3;250;8000.0;2350.0;850.0;32.0;11200.0;Apartamento
Conjunto Comercial/Sala;Centro;0;2;0;460;40000.0;11653.0;0.0;86.96;;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;4500.0;1979.0;630.0;13.24;7109.0;Apartamento
Apartamento;Ipanema;2;1;0;215;7000.0;2400.0;524.0;32.56;9924.0;Apartamento
Apartamento;Copacabana;2;0;1;140;6800.0;800.0;0.0;48.57;;Apartamento
Conjunto Comercial/Sala;Centro;0;3;0;424;38241.0;11500.0;0.0;90.19;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;80;1200.0;2298.0;221.0;15.0;3719.0;Apartamento
Apartamento;Lins de Vasconcelos;2;1;0;50;700.0;297.0;14.0;14.0;1011.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;40;450.0;600.0;87.0;11.25;1137.0;Apartamento
Apartamento;Rio Comprido;1;1;0;99;1000.0;777.0;68.0;10.1;1845.0;Apartamento
Apartamento;Rocha Miranda;3;0;0;65;550.0;295.0;0.0;8.46;;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;32;900.0;500.0;95.0;28.12;1495.0;Apartamento
Apartamento;Lagoa;4;2;1;250;7300.0;2700.0;800.0;29.2;10800.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;1600.0;1350.0;0.0;19.28;;Apartamento
Apartamento;Centro;1;0;0;56;1900.0;917.0;2004.0;33.93;4821.0;Apartamento
Apartamento;Ipanema;3;1;1;150;6300.0;2200.0;495.0;42.0;8995.0;Apartamento
Apartamento;Ipanema;3;2;1;126;6000.0;1518.0;590.0;47.62;8108.0;Apartamento
Apartamento;Barra da Tijuca;1;2;1;186;3500.0;1400.0;480.0;18.82;5380.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;115;2850.0;1280.0;238.0;24.78;4368.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;300;8000.0;3200.0;0.0;26.67;;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;21;1000.0;254.0;0.0;47.62;;Apartamento
Apartamento;Leme;3;1;1;185;6200.0;1758.0;677.0;33.51;8635.0;Apartamento
Apartamento;Leme;1;0;0;26;1100.0;605.0;26.0;42.31;1731.0;Apartamento
Apartamento;Copacabana;3;1;1;130;3200.0;1550.0;187.0;24.62;4937.0;Apartamento
Conjunto Comercial/Sala;Curicica;0;1;0;19;380.0;500.0;5500.0;20.0;6380.0;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;37;1500.0;800.0;0.0;40.54;;Apartamento
Apartamento;Flamengo;3;2;1;185;10000.0;1500.0;360.0;54.05;11860.0;Apartamento
Apartamento;São Cristóvão;1;0;0;41;1000.0;130.0;0.0;24.39;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;200;8000.0;3300.0;1200.0;40.0;12500.0;Apartamento
Casa;Humaitá;3;0;1;300;11500.0;0.0;0.0;38.33;;Casa
Apartamento;Barra da Tijuca;1;1;1;70;2200.0;1118.0;236.0;31.43;3554.0;Apartamento
Apartamento;Braz de Pina;2;1;0;80;1200.0;300.0;0.0;15.0;;Apartamento
Quitinete;Copacabana;1;0;0;25;700.0;520.0;0.0;28.0;;Apartamento
Apartamento;Engenho de Dentro;3;1;1;60;1600.0;538.0;0.0;26.67;;Apartamento
Conjunto Comercial/Sala;Pilares;0;1;0;22;550.0;445.0;0.0;25.0;;Apartamento
Conjunto Comercial/Sala;Botafogo;0;9;0;444;51138.0;14083.0;2596.0;115.18;67817.0;Apartamento
Apartamento;Campo Grande;2;1;0;65;450.0;220.0;0.0;6.92;;Apartamento
Apartamento;Flamengo;3;1;1;312;7500.0;3800.0;886.0;24.04;12186.0;Apartamento
Apartamento;Leblon;2;1;1;90;9000.0;1278.0;0.0;100.0;;Apartamento
Quitinete;Flamengo;1;0;0;34;1600.0;400.0;0.0;47.06;;Apartamento
Apartamento;Copacabana;3;0;0;107;3200.0;600.0;0.0;29.91;;Apartamento
Apartamento;Barra da Tijuca;4;2;2;149;4200.0;1800.0;0.0;28.19;;Apartamento
Apartamento;Copacabana;4;2;2;389;11800.0;4133.0;1153.0;30.33;17086.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;2;1;110;3000.0;950.0;1559.0;27.27;5509.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;4;3;492;5800.0;1000.0;1100.0;11.79;7900.0;Casa
Conjunto Comercial/Sala;Centro;0;0;0;36;500.0;690.0;0.0;13.89;;Apartamento
Apartamento;Pechincha;2;1;1;69;1400.0;360.0;41.0;20.29;1801.0;Apartamento
Apartamento;São Conrado;3;2;0;121;3800.0;1440.0;226.0;31.4;5466.0;Apartamento
Casa;Bento Ribeiro;1;1;0;60;900.0;0.0;0.0;15.0;;Casa
Apartamento;Ipanema;3;2;1;140;5000.0;2500.0;500.0;35.71;8000.0;Apartamento
Apartamento;Cordovil;2;0;0;44;1200.0;315.0;0.0;27.27;;Apartamento
Apartamento;São Conrado;4;2;1;147;9000.0;2180.0;458.0;61.22;11638.0;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;35;600.0;358.0;0.0;17.14;;Apartamento
Apartamento;Copacabana;3;0;1;115;3000.0;1250.0;170.0;26.09;4420.0;Apartamento
Apartamento;Higienópolis;1;0;0;45;700.0;130.0;0.0;15.56;;Apartamento
Apartamento;Leme;4;2;0;175;3700.0;1906.0;381.0;21.14;5987.0;Apartamento
Apartamento;Leblon;2;1;0;75;3900.0;1100.0;202.0;52.0;5202.0;Apartamento
Conjunto Comercial/Sala;Centro;0;18;0;1140;62700.0;22093.0;3420.0;55.0;88213.0;Apartamento
Apartamento;Abolição;2;0;0;43;800.0;341.0;14.0;18.6;1155.0;Apartamento
Apartamento;Ipanema;1;2;1;80;3800.0;1400.0;0.0;47.5;;Apartamento
Apartamento;Barra da Tijuca;1;0;0;30;1800.0;590.0;0.0;60.0;;Apartamento
Apartamento;Laranjeiras;2;1;1;115;3800.0;984.0;136.0;33.04;4920.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;4;3;450;9800.0;800.0;0.0;21.78;;Casa
Apartamento;Barra da Tijuca;2;1;0;80;1600.0;797.0;110.0;20.0;2507.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;340;15343.0;7439.0;2013.0;45.13;24795.0;Apartamento
Apartamento;Água Santa;2;1;0;50;800.0;310.0;0.0;16.0;;Apartamento
Apartamento;Copacabana;1;0;0;45;1500.0;460.0;71.0;33.33;2031.0;Apartamento
Apartamento;Pechincha;2;1;0;46;900.0;420.0;19.0;19.57;1339.0;Apartamento
Apartamento;Campo Grande;2;1;0;60;750.0;350.0;0.0;12.5;;Apartamento
Apartamento;Cachambi;2;1;0;64;1700.0;632.0;0.0;26.56;;Apartamento
Apartamento;Glória;2;1;0;55;2200.0;438.0;0.0;40.0;;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;2;190;3500.0;866.0;397.0;18.42;4763.0;Apartamento
Casa;Campo Grande;3;1;2;120;1400.0;0.0;0.0;11.67;;Casa
Apartamento;Estácio;2;1;0;70;1480.0;660.0;12.0;21.14;2152.0;Apartamento
Apartamento;Tijuca;2;0;0;60;1900.0;600.0;51.0;31.67;2551.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;110;1200.0;2138.0;0.0;10.91;;Apartamento
Apartamento;Jardim Botânico;2;2;1;130;4000.0;1732.0;425.0;30.77;6157.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;106;3300.0;1490.0;2960.0;31.13;7750.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;23;800.0;480.0;84.0;34.78;1364.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;0;90;1800.0;640.0;120.0;20.0;2560.0;Apartamento
Apartamento;Leblon;2;1;2;162;8000.0;1136.0;519.0;49.38;9655.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;33;700.0;860.0;150.0;21.21;1710.0;Apartamento
Apartamento;Copacabana;3;0;1;113;4000.0;730.0;1258.0;35.4;5988.0;Apartamento
Apartamento;Pechincha;2;0;0;48;700.0;305.0;16.0;14.58;1021.0;Apartamento
Apartamento;Lagoa;4;2;1;250;6200.0;2324.0;0.0;24.8;;Apartamento
Apartamento;Barra da Tijuca;4;4;4;370;8000.0;4200.0;0.0;21.62;;Apartamento
Apartamento;Ipanema;2;2;2;100;6500.0;2100.0;460.0;65.0;9060.0;Apartamento
Casa;Recreio dos Bandeirantes;2;3;1;110;3200.0;0.0;300.0;29.09;;Casa
Apartamento;Barra da Tijuca;1;1;1;70;2300.0;1250.0;180.0;32.86;3730.0;Apartamento
Apartamento;Andaraí;1;1;0;69;1500.0;496.0;88.0;21.74;2084.0;Apartamento
Apartamento;Irajá;3;1;0;56;1200.0;375.0;0.0;21.43;;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;38.46;6114.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;3;4;280;10000.0;0.0;0.0;35.71;;Casa
Apartamento;Tijuca;2;0;1;72;1800.0;535.0;0.0;25.0;;Apartamento
Apartamento;Barra da Tijuca;5;3;4;403;20000.0;3690.0;6000.0;49.63;29690.0;Apartamento
Conjunto Comercial/Sala;Taquara;0;0;0;42;2000.0;1821.0;56.0;47.62;3877.0;Apartamento
Apartamento;Méier;2;1;0;100;1350.0;600.0;114.0;13.5;2064.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;110;1700.0;800.0;0.0;15.45;;Apartamento
Conjunto Comercial/Sala;Taquara;0;0;0;20;350.0;430.0;0.0;17.5;;Apartamento
Apartamento;São Conrado;3;2;1;400;15500.0;1800.0;700.0;38.75;18000.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;1600.0;1270.0;0.0;53.33;;Apartamento
Conjunto Comercial/Sala;Cidade Nova;0;20;0;2400;168000.0;40800.0;6000.0;70.0;214800.0;Apartamento
Apartamento;Botafogo;2;0;0;75;1800.0;665.0;90.0;24.0;2555.0;Apartamento
Apartamento;Tijuca;5;1;0;220;3200.0;1200.0;254.0;14.55;4654.0;Apartamento
Apartamento;Humaitá;2;0;0;90;2400.0;815.0;0.0;26.67;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;37;500.0;1200.0;153.0;13.51;1853.0;Apartamento
Casa;Campo Grande;3;2;1;277;2400.0;0.0;0.0;8.66;;Casa
Apartamento;Leblon;2;3;1;100;3500.0;1350.0;363.0;35.0;5213.0;Apartamento
Apartamento;Ipanema;3;1;0;120;5800.0;900.0;220.0;48.33;6920.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;369;11100.0;9033.0;0.0;30.08;;Apartamento
Casa de Condomínio;Barra da Tijuca;4;7;4;650;16000.0;1750.0;850.0;24.62;18600.0;Casa
Apartamento;Leblon;3;2;1;340;10000.0;3800.0;1100.0;29.41;14900.0;Apartamento
Apartamento;Copacabana;3;1;1;130;5500.0;1300.0;297.0;42.31;7097.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;2500.0;636.0;277.0;78.12;3413.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;1500.0;1306.0;201.0;18.07;3007.0;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;80;6500.0;1068.0;130.0;81.25;7698.0;Apartamento
Casa de Condomínio;Taquara;2;1;0;71;1700.0;654.0;0.0;23.94;;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;51;1350.0;1334.0;400.0;26.47;3084.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;650.0;531.0;91.0;21.67;1272.0;Apartamento
Conjunto Comercial/Sala;Pilares;0;1;0;22;700.0;580.0;0.0;31.82;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;360;11000.0;3767.0;1820.0;30.56;16587.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;34;1300.0;943.0;183.0;38.24;2426.0;Apartamento
Apartamento;Copacabana;1;0;0;50;1600.0;600.0;0.0;32.0;;Apartamento
Apartamento;Tijuca;3;1;1;110;2400.0;800.0;0.0;21.82;;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;700;30000.0;1600.0;1500.0;42.86;33100.0;Casa
Apartamento;Jardim Botânico;2;1;1;86;4000.0;1090.0;0.0;46.51;;Apartamento
Casa;Laranjeiras;5;1;2;300;7000.0;180.0;573.0;23.33;7753.0;Casa
Apartamento;Freguesia (Jacarepaguá);3;1;1;75;1200.0;640.0;0.0;16.0;;Apartamento
Apartamento;Barra da Tijuca;3;2;1;146;5900.0;2300.0;350.0;40.41;8550.0;Apartamento
Apartamento;Campo Grande;3;1;0;70;900.0;370.0;0.0;12.86;;Apartamento
Apartamento;Icaraí;2;1;0;90;1800.0;890.0;209.0;20.0;2899.0;Apartamento
Apartamento;Vila Isabel;2;1;1;84;1600.0;540.0;92.0;19.05;2232.0;Apartamento
Apartamento;Ipanema;2;1;1;100;5000.0;2814.0;338.0;50.0;8152.0;Apartamento
Quitinete;Botafogo;1;0;0;25;2000.0;0.0;0.0;80.0;;Apartamento
Apartamento;Tijuca;1;0;0;45;1200.0;315.0;21.0;26.67;1536.0;Apartamento
Conjunto Comercial/Sala;Flamengo;0;6;0;353;35300.0;9686.0;1832.0;100.0;46818.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;64;2400.0;680.0;210.0;37.5;3290.0;Apartamento
Apartamento;Barra da Tijuca;5;3;4;300;7350.0;2000.0;10000.0;24.5;19350.0;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;6000.0;37.5;17500.0;Apartamento
Apartamento;Copacabana;3;0;2;120;4200.0;1100.0;120.0;35.0;5420.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;70;1400.0;640.0;300.0;20.0;2340.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;3;600;17000.0;1400.0;1000.0;28.33;19400.0;Casa
Apartamento;Barra da Tijuca;2;1;2;80;3000.0;1280.0;0.0;37.5;;Apartamento
Quitinete;Grajaú;1;0;0;41;650.0;267.0;0.0;15.85;;Apartamento
Apartamento;Jardim Botânico;1;0;0;37;2700.0;256.0;108.0;72.97;3064.0;Apartamento
Apartamento;Lagoa;2;2;1;152;6000.0;1411.0;620.0;39.47;8031.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;0;113;800.0;1530.0;0.0;7.08;;Apartamento
Apartamento;Taquara;2;1;1;54;1200.0;520.0;159.0;22.22;1879.0;Apartamento
Apartamento;Ipanema;2;1;0;110;13000.0;1385.0;0.0;118.18;;Apartamento
Apartamento;Rio Comprido;2;1;0;63;1500.0;701.0;0.0;23.81;;Apartamento
Apartamento;Piedade;2;1;1;50;1000.0;310.0;15.0;20.0;1325.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;156;10500.0;1100.0;0.0;67.31;;Apartamento
Apartamento;Tijuca;1;0;0;24;1000.0;400.0;0.0;41.67;;Apartamento
Apartamento;Leblon;4;2;1;184;12000.0;2100.0;700.0;65.22;14800.0;Apartamento
Apartamento;Leblon;3;1;1;150;6700.0;1900.0;500.0;44.67;9100.0;Apartamento
Casa;Campo Grande;2;0;0;56;850.0;0.0;0.0;15.18;;Casa
Casa;Ipanema;3;0;0;120;5600.0;1500.0;399.0;46.67;7499.0;Casa
Apartamento;Copacabana;1;0;0;29;1600.0;520.0;26.0;55.17;2146.0;Apartamento
Apartamento;Catete;1;0;0;20;1200.0;154.0;0.0;60.0;;Apartamento
Apartamento;Copacabana;3;1;1;90;2300.0;1311.0;150.0;25.56;3761.0;Apartamento
Apartamento;Estácio;2;1;0;80;1600.0;870.0;15.0;20.0;2485.0;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);4;5;1;282;3900.0;450.0;250.0;13.83;4600.0;Casa
Apartamento;Santa Teresa;2;0;1;76;1300.0;280.0;12.0;17.11;1592.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;147;5000.0;1343.0;0.0;34.01;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;21;900.0;499.0;79.0;42.86;1478.0;Apartamento
Apartamento;Centro;1;0;0;36;900.0;230.0;20.0;25.0;1150.0;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;21;1100.0;630.0;0.0;52.38;;Apartamento
Apartamento;Campo Grande;2;1;1;60;1300.0;510.0;0.0;21.67;;Apartamento
Conjunto Comercial/Sala;São Cristóvão;0;0;0;50;2000.0;590.0;48.0;40.0;2638.0;Apartamento
Apartamento;Copacabana;2;0;0;80;1600.0;2333.0;214.0;20.0;4147.0;Apartamento
